id,rouge1,rouge2,rougel,bertscore
173,0.3811764705882353,0.10874704491725769,0.16,0.18339931964874268
174,0.48089171974522293,0.21405750798722045,0.2197452229299363,0.29796937108039856
175,0.3988919667590028,0.06111111111111111,0.15789473684210525,0.14743785560131073
176,0.3945578231292517,0.07289293849658314,0.1768707482993197,0.25027185678482056
177,0.39860139860139865,0.09824561403508773,0.16083916083916083,0.2528514266014099
178,0.48134328358208955,0.1797752808988764,0.2462686567164179,0.3407087028026581
179,0.2893081761006289,0.06315789473684211,0.13836477987421383,0.14012303948402405
180,0.36923076923076925,0.10185185185185186,0.17846153846153845,0.1376245766878128
181,0.3288490284005979,0.10194902548725636,0.16741405082212255,0.22614282369613647
182,0.5375494071146245,0.20634920634920634,0.26877470355731226,0.32178059220314026
183,0.4544,0.12841091492776885,0.208,0.2669481635093689
184,0.4294117647058823,0.12684365781710916,0.22058823529411767,0.25335434079170227
185,0.23170731707317074,0.037037037037037035,0.14634146341463417,0.12332725524902344
186,0.3623188405797101,0.11650485436893204,0.15942028985507245,0.2298506200313568
187,0.4451612903225806,0.18122977346278318,0.22580645161290322,0.3275584280490875
188,0.39247311827956993,0.0972972972972973,0.1935483870967742,0.23780415952205658
189,0.4724919093851133,0.12337662337662338,0.2071197411003236,0.2364606112241745
190,0.41116751269035534,0.11734693877551021,0.17766497461928935,0.2628547251224518
191,0.3547297297297297,0.09491525423728815,0.14189189189189189,0.1794348955154419
192,0.3983739837398374,0.057065217391304345,0.14092140921409213,0.17736683785915375
193,0.3472584856396867,0.05759162303664921,0.13577023498694518,0.18705303966999054
194,0.37410071942446044,0.10830324909747292,0.1762589928057554,0.27802547812461853
195,0.3795423956931359,0.09446693657219973,0.180349932705249,0.03507460281252861
196,0.31523642732049034,0.0562390158172232,0.12259194395796848,0.10579382628202438
197,0.45288326300984527,0.1241184767277856,0.19409282700421943,0.2827756106853485
198,0.3412969283276451,0.09246575342465753,0.16382252559726962,0.13540855050086975
199,0.2875264270613108,0.06794055201698514,0.1437632135306554,0.1445574313402176
200,0.426367461430575,0.1406469760900141,0.2244039270687237,0.3007989227771759
201,0.40455120101137804,0.07858048162230671,0.15929203539823006,0.2193484753370285
202,0.4962962962962964,0.1895910780669145,0.23333333333333334,0.2955273389816284
203,0.4562737642585551,0.14559386973180075,0.25095057034220536,0.3564198911190033
204,0.32797427652733113,0.11003236245954691,0.1607717041800643,0.22735179960727692
205,0.32009626955475334,0.06513872135102533,0.1444043321299639,0.050933998078107834
206,0.29473684210526313,0.11345646437994723,0.17105263157894737,0.20483742654323578
207,0.4715447154471545,0.1631321370309951,0.22439024390243903,0.2493777573108673
208,0.38601823708206684,0.11280487804878049,0.16717325227963525,0.22610558569431305
209,0.449438202247191,0.1489841986455982,0.251685393258427,0.3336065113544464
210,0.39565217391304347,0.11353711790393015,0.20869565217391306,0.26693981885910034
211,0.4029574861367837,0.10389610389610388,0.18853974121996303,0.27957993745803833
212,0.3755725190839695,0.10107197549770292,0.18625954198473285,0.24440813064575195
213,0.41045751633986927,0.11009174311926606,0.16470588235294117,0.165257528424263
214,0.35320088300220753,0.0975609756097561,0.15894039735099338,0.19193589687347412
215,0.3645655877342419,0.07521367521367522,0.1839863713798978,0.24665193259716034
216,0.4078212290502793,0.11204481792717087,0.18156424581005587,0.1969514936208725
217,0.2746268656716418,0.0748502994011976,0.1462686567164179,0.09248794615268707
218,0.42105263157894735,0.10263929618768328,0.1871345029239766,0.2697451710700989
219,0.4095112285336856,0.06622516556291391,0.14531043593130777,0.1995389312505722
220,0.4138785625774473,0.1142857142857143,0.15861214374225527,0.1918482631444931
221,0.2484472049689441,0.06230529595015577,0.13975155279503107,0.16909363865852356
222,0.3970588235294118,0.13793103448275865,0.18627450980392152,0.26603183150291443
223,0.4702549575070822,0.15340909090909088,0.20963172804532576,0.25189563632011414
224,0.4198347107438017,0.13266998341625205,0.2049586776859504,0.16814520955085754
225,0.41951219512195115,0.2107843137254902,0.2585365853658536,0.2741049528121948
226,0.2589285714285714,0.10313901345291479,0.14285714285714285,0.11046431213617325
227,0.31096563011456624,0.0788177339901478,0.14402618657937807,0.10289483517408371
228,0.43379571248423704,0.12136536030341341,0.18915510718789408,0.11943018436431885
229,0.43795620437956206,0.14146341463414636,0.2165450121654501,0.1936681866645813
230,0.37782340862423,0.1154639175257732,0.18480492813141683,0.18479104340076447
231,0.41194968553459116,0.138801261829653,0.1792452830188679,0.1986231952905655
232,0.4581939799331104,0.17449664429530198,0.22073578595317728,0.3236812651157379
233,0.3431221020092736,0.13333333333333333,0.19165378670788255,0.1641741544008255
234,0.4174757281553398,0.12987012987012986,0.18122977346278318,0.2940719425678253
235,0.4578313253012048,0.0690846286701209,0.1927710843373494,0.2626466453075409
236,0.3475298126064736,0.06495726495726496,0.1635434412265758,0.23335157334804535
237,0.3916292974588939,0.07496251874062967,0.18236173393124064,0.18050672113895416
238,0.3351063829787234,0.08266666666666667,0.1835106382978723,0.15310297906398773
239,0.45354330708661417,0.15481832543443916,0.1889763779527559,0.2746446132659912
240,0.46833013435700577,0.2119460500963391,0.2763915547024952,0.34394100308418274
241,0.44328097731239097,0.12259194395796848,0.17801047120418845,0.2653466463088989
242,0.3790613718411552,0.14492753623188404,0.19494584837545126,0.2666028141975403
243,0.4117647058823529,0.13569321533923304,0.19705882352941176,0.20288847386837006
244,0.45168800931315484,0.147024504084014,0.18160651920838183,0.22108876705169678
245,0.34782608695652173,0.09254498714652956,0.1687979539641944,0.21304869651794434
246,0.3852080123266564,0.08346213292117466,0.19722650231124808,0.2099609375
247,0.34690265486725663,0.14209591474245115,0.19823008849557522,0.2732278108596802
248,0.4691729323308271,0.16289592760180996,0.1894736842105263,0.20104004442691803
249,0.4271523178807947,0.14617940199335547,0.18874172185430463,0.19579093158245087
