id,bartscore_sum2doc,bartscore_doc2sum,truncated
280,-4.061974048614502,-3.8207356929779053,True
281,-4.282864570617676,-4.079691410064697,False
282,-4.423583030700684,-3.9662179946899414,False
283,-4.023566246032715,-3.4366743564605713,False
284,-4.2267045974731445,-3.5919198989868164,False
285,-4.024501800537109,-3.5139102935791016,False
286,-3.9736974239349365,-3.5963387489318848,False
287,-4.738308906555176,-3.679316520690918,False
288,-4.721296787261963,-3.446202516555786,False
289,-4.301480293273926,-3.3990817070007324,False
290,-4.140769004821777,-3.6287267208099365,False
291,-3.6841225624084473,-3.4969332218170166,False
292,-4.015805721282959,-3.516921281814575,False
293,-4.409300327301025,-3.7881085872650146,False
294,-4.210062026977539,-3.3949034214019775,False
295,-3.74697208404541,-3.278972625732422,False
296,-4.294825077056885,-3.4171319007873535,False
297,-4.33824348449707,-3.311772346496582,False
298,-4.654734134674072,-3.4153759479522705,False
299,-3.575239419937134,-3.772508144378662,False
300,-4.128331184387207,-4.102334976196289,False
301,-4.849493026733398,-3.845658779144287,False
302,-4.199109077453613,-3.677520513534546,False
303,-4.131972312927246,-3.6516168117523193,False
304,-4.048647880554199,-3.513099193572998,False
305,-3.9250950813293457,-3.0055298805236816,False
306,-4.086724281311035,-3.9536385536193848,False
307,-4.719576835632324,-3.319589853286743,False
308,-3.788386821746826,-3.493100643157959,False
309,-3.7600507736206055,-3.5441036224365234,False
310,-4.035458564758301,-3.235410451889038,False
311,-3.7151451110839844,-3.3864970207214355,False
312,-4.261516571044922,-3.509507179260254,False
313,-4.164432525634766,-3.354531764984131,False
314,-3.5087790489196777,-3.7033743858337402,False
315,-4.32863712310791,-4.2211737632751465,False
316,-4.244575500488281,-3.6253435611724854,False
317,-4.157467842102051,-3.7637150287628174,False
318,-3.7973828315734863,-3.3161606788635254,False
319,-3.8424527645111084,-3.6023366451263428,False
320,-3.987712860107422,-3.4735231399536133,False
321,-3.909644365310669,-4.094820499420166,False
322,-4.292372226715088,-3.844418525695801,False
323,-4.046039581298828,-3.3627147674560547,False
324,-4.0535688400268555,-3.832080364227295,False
325,-3.8814361095428467,-3.44844126701355,False
326,-3.6078453063964844,-4.020556449890137,False
327,-4.415034294128418,-3.5761773586273193,False
328,-4.151749134063721,-3.7492337226867676,False
329,-4.134577751159668,-3.6913888454437256,False
331,-3.917811393737793,-3.8776392936706543,False
332,-4.988967418670654,-3.6967337131500244,False
333,-4.212497711181641,-3.6772043704986572,False
334,-4.035358428955078,-3.5187785625457764,False
335,-4.161404609680176,-4.063169479370117,False
336,-3.411560297012329,-3.8917999267578125,False
337,-4.70047664642334,-3.94643235206604,False
338,-4.101052284240723,-3.5867433547973633,False
339,-4.334837436676025,-3.397557258605957,False
340,-3.7193031311035156,-3.4626662731170654,False
341,-3.905709743499756,-3.347925901412964,False
342,-3.8449575901031494,-3.004443883895874,True
343,-4.020239353179932,-3.075923442840576,False
344,-3.953673839569092,-3.107821464538574,False
345,-3.2071754932403564,-3.569540500640869,False
346,-3.966327667236328,-3.712768077850342,False
347,-4.58621883392334,-3.884528636932373,False
348,-3.7616519927978516,-3.8333258628845215,False
349,-4.5152082443237305,-3.702019691467285,True
350,-4.176900863647461,-4.3701863288879395,False
351,-4.142151355743408,-3.519153594970703,False
352,-4.091299057006836,-4.2451958656311035,False
353,-3.869957447052002,-3.4772119522094727,False
354,-4.681643009185791,-3.358253240585327,False
355,-5.1169047355651855,-3.124739170074463,False
356,-4.2326483726501465,-3.9060044288635254,False
357,-4.252525329589844,-3.4299609661102295,False
358,-4.41385555267334,-3.637066602706909,False
359,-3.845078706741333,-3.9479825496673584,False
360,-3.9924440383911133,-3.3631553649902344,False
361,-4.487922191619873,-3.568964719772339,False
362,-3.6854465007781982,-3.3237504959106445,True
363,-4.772101879119873,-4.152588844299316,False
364,-4.259067535400391,-3.5879998207092285,False
365,-4.068411350250244,-3.3900790214538574,False
366,-4.0119805335998535,-3.5264058113098145,False
367,-3.8098862171173096,-3.3640799522399902,False
368,-4.277990341186523,-4.31012487411499,False
369,-3.936398506164551,-3.647059917449951,False
370,-5.0770416259765625,-3.689002513885498,False
371,-4.001307010650635,-3.7396347522735596,False
372,-3.954719066619873,-4.020486354827881,False
373,-4.2177510261535645,-3.6715619564056396,False
374,-4.709908485412598,-3.393270492553711,True
375,-4.0606255531311035,-3.828254461288452,False
376,-4.0642991065979,-3.3734679222106934,False
377,-4.347192764282227,-4.0030646324157715,False
378,-4.047749996185303,-3.4138169288635254,True
379,-4.116423606872559,-3.926872730255127,False
380,-3.7769808769226074,-3.730664014816284,False
381,-3.759474277496338,-3.5529046058654785,False
382,-3.9824483394622803,-3.4045825004577637,False
383,-4.3314948081970215,-3.8983638286590576,False
384,-4.341446876525879,-3.507143974304199,False
385,-4.158862113952637,-3.4943437576293945,False
386,-3.8376212120056152,-3.959847927093506,False
387,-4.203395843505859,-3.5083796977996826,False
388,-4.1954450607299805,-3.2664055824279785,False
389,-4.120530128479004,-3.641934871673584,True
390,-4.378046035766602,-3.734579086303711,False
391,-4.023410797119141,-3.818049192428589,False
