id,bartscore_sum2doc,bartscore_doc2sum,truncated
211,-4.024693012237549,-3.707345485687256,False
212,-4.237845420837402,-3.4817605018615723,False
213,-4.023436546325684,-3.4912729263305664,False
214,-4.061941623687744,-3.6646528244018555,False
215,-4.4012837409973145,-3.7398791313171387,False
216,-4.286754608154297,-3.8187968730926514,False
217,-4.022398948669434,-3.8112001419067383,False
218,-4.187658309936523,-4.275238990783691,False
219,-4.53525447845459,-3.6578831672668457,False
220,-4.378517150878906,-3.8581392765045166,False
221,-4.0406341552734375,-3.530756950378418,False
222,-4.208224773406982,-3.582371473312378,False
223,-3.439157009124756,-3.3055379390716553,False
224,-4.214996337890625,-3.732980966567993,False
225,-4.207986831665039,-3.8647937774658203,False
226,-4.629324436187744,-3.463230609893799,False
227,-3.793910264968872,-3.707571506500244,False
228,-4.18782377243042,-3.4044878482818604,False
229,-4.645628929138184,-3.6668667793273926,False
230,-4.276416778564453,-3.6703922748565674,False
231,-4.089781284332275,-3.5114409923553467,False
232,-4.2207136154174805,-3.214782476425171,False
233,-3.954406499862671,-3.514636993408203,False
234,-4.197078704833984,-3.4489240646362305,False
235,-4.190181732177734,-4.105868339538574,False
236,-4.417363166809082,-3.3404510021209717,False
237,-3.993075132369995,-3.613185405731201,False
238,-4.2365312576293945,-3.099099636077881,False
239,-4.109492301940918,-3.398650884628296,False
240,-4.377228736877441,-3.6888928413391113,False
241,-3.9953858852386475,-4.082259654998779,False
242,-3.945998430252075,-3.801024913787842,False
243,-3.559427261352539,-3.4122979640960693,False
244,-3.6515541076660156,-3.3251004219055176,False
245,-3.311148166656494,-3.130979537963867,False
246,-3.5095460414886475,-3.5573782920837402,False
247,-3.980867385864258,-3.560858964920044,False
248,-4.355241298675537,-3.2404046058654785,False
249,-3.84688401222229,-3.565969705581665,False
250,-3.7945728302001953,-3.504558563232422,False
251,-3.7107887268066406,-3.8475546836853027,False
252,-4.096595764160156,-3.927518129348755,False
253,-4.434597015380859,-3.531724452972412,False
254,-3.977428674697876,-3.4518344402313232,False
255,-3.8009068965911865,-3.4760515689849854,False
256,-3.6566905975341797,-3.6270205974578857,False
257,-4.038280487060547,-3.365915298461914,False
258,-3.688408851623535,-3.5375123023986816,False
259,-3.963468313217163,-3.2608742713928223,False
260,-3.5378305912017822,-3.9340405464172363,False
261,-4.318147659301758,-3.1991803646087646,False
262,-4.407535076141357,-3.4884536266326904,False
263,-4.3458356857299805,-3.725839853286743,False
264,-3.9520199298858643,-3.7611780166625977,False
265,-3.692899227142334,-3.365288257598877,False
266,-4.441352367401123,-3.7836549282073975,False
267,-4.343077659606934,-3.7161035537719727,False
268,-4.397209167480469,-3.06378173828125,False
269,-4.159646511077881,-3.3464481830596924,False
270,-3.6829850673675537,-3.7493515014648438,False
271,-3.676689863204956,-3.676055431365967,False
272,-3.368799924850464,-3.5618464946746826,False
273,-4.009125232696533,-3.5046632289886475,False
274,-3.876716136932373,-3.669522285461426,False
275,-4.756499290466309,-3.8871805667877197,False
276,-3.7214748859405518,-4.190368175506592,False
277,-4.163852691650391,-3.8638367652893066,False
278,-3.92936372756958,-3.2699568271636963,False
279,-3.7355844974517822,-3.4002532958984375,False
280,-4.212042808532715,-3.8824546337127686,False
281,-4.231761932373047,-3.952561616897583,False
282,-4.3993449211120605,-4.0276713371276855,False
283,-4.1017255783081055,-3.3491570949554443,False
284,-4.332169055938721,-3.469106912612915,False
