id,bertscore_precision,bertscore_recall,bertscore_f1,method
50,0.5904095768928528,0.6659095287322998,0.6258909702301025,BERTScore-deberta-xlarge-mnli
51,0.6516928672790527,0.717264711856842,0.6829083561897278,BERTScore-deberta-xlarge-mnli
52,0.6207340955734253,0.65915846824646,0.6393694877624512,BERTScore-deberta-xlarge-mnli
53,0.557009756565094,0.6363827586174011,0.5940567255020142,BERTScore-deberta-xlarge-mnli
54,0.6529064178466797,0.6798096895217896,0.6660864949226379,BERTScore-deberta-xlarge-mnli
55,0.598415732383728,0.660186231136322,0.6277852058410645,BERTScore-deberta-xlarge-mnli
56,0.5577129125595093,0.6504648923873901,0.6005285978317261,BERTScore-deberta-xlarge-mnli
57,0.4954185485839844,0.5636609196662903,0.5273411870002747,BERTScore-deberta-xlarge-mnli
58,0.6079840660095215,0.6247768402099609,0.6162660717964172,BERTScore-deberta-xlarge-mnli
59,0.5828814506530762,0.6356067657470703,0.6081033945083618,BERTScore-deberta-xlarge-mnli
60,0.5844437479972839,0.6671294569969177,0.6230552792549133,BERTScore-deberta-xlarge-mnli
61,0.59443199634552,0.6964594125747681,0.6414138078689575,BERTScore-deberta-xlarge-mnli
62,0.5672687292098999,0.6258397102355957,0.5951165556907654,BERTScore-deberta-xlarge-mnli
63,0.6347328424453735,0.6238646507263184,0.6292518377304077,BERTScore-deberta-xlarge-mnli
64,0.6491590738296509,0.7335119247436523,0.6887624263763428,BERTScore-deberta-xlarge-mnli
65,0.6010354161262512,0.614116907119751,0.6075057983398438,BERTScore-deberta-xlarge-mnli
66,0.6664696931838989,0.7194333076477051,0.6919394731521606,BERTScore-deberta-xlarge-mnli
67,0.5872064828872681,0.6162418127059937,0.6013739109039307,BERTScore-deberta-xlarge-mnli
68,0.4903604984283447,0.5630220174789429,0.5241851806640625,BERTScore-deberta-xlarge-mnli
69,0.5294541120529175,0.5818421840667725,0.5544133186340332,BERTScore-deberta-xlarge-mnli
70,0.5828313827514648,0.6636819839477539,0.6206346154212952,BERTScore-deberta-xlarge-mnli
71,0.6261066198348999,0.6055577993392944,0.6156607866287231,BERTScore-deberta-xlarge-mnli
72,0.6567378044128418,0.6680340766906738,0.6623377799987793,BERTScore-deberta-xlarge-mnli
73,0.6221587657928467,0.6123422980308533,0.6172114610671997,BERTScore-deberta-xlarge-mnli
74,0.5662214159965515,0.6246713399887085,0.5940120220184326,BERTScore-deberta-xlarge-mnli
75,0.6113554239273071,0.6320960521697998,0.6215527653694153,BERTScore-deberta-xlarge-mnli
76,0.6266787052154541,0.6327768564224243,0.6297130584716797,BERTScore-deberta-xlarge-mnli
77,0.5941758155822754,0.6258829832077026,0.6096173524856567,BERTScore-deberta-xlarge-mnli
78,0.6614371538162231,0.6324595212936401,0.6466238498687744,BERTScore-deberta-xlarge-mnli
79,0.5961193442344666,0.6439776420593262,0.6191250085830688,BERTScore-deberta-xlarge-mnli
80,0.6010754704475403,0.655655026435852,0.6271800398826599,BERTScore-deberta-xlarge-mnli
81,0.6126255989074707,0.6132848262786865,0.6129550337791443,BERTScore-deberta-xlarge-mnli
82,0.6556627750396729,0.6254929304122925,0.6402226090431213,BERTScore-deberta-xlarge-mnli
83,0.5760821104049683,0.6154205799102783,0.5951019525527954,BERTScore-deberta-xlarge-mnli
84,0.6417760848999023,0.664798378944397,0.653084397315979,BERTScore-deberta-xlarge-mnli
85,0.6291942596435547,0.6684030294418335,0.6482062935829163,BERTScore-deberta-xlarge-mnli
86,0.6085612773895264,0.6375842094421387,0.622734785079956,BERTScore-deberta-xlarge-mnli
87,0.5718080997467041,0.5932421088218689,0.5823279023170471,BERTScore-deberta-xlarge-mnli
88,0.6037160158157349,0.611484169960022,0.6075752973556519,BERTScore-deberta-xlarge-mnli
89,0.6271212697029114,0.6781517863273621,0.6516389846801758,BERTScore-deberta-xlarge-mnli
90,0.6743501424789429,0.6449397802352905,0.659317135810852,BERTScore-deberta-xlarge-mnli
91,0.5574605464935303,0.6321806311607361,0.5924740433692932,BERTScore-deberta-xlarge-mnli
92,0.6331824064254761,0.6473822593688965,0.640203595161438,BERTScore-deberta-xlarge-mnli
93,0.571528971195221,0.5941117405891418,0.5826016068458557,BERTScore-deberta-xlarge-mnli
94,0.5173396468162537,0.5535100698471069,0.5348140001296997,BERTScore-deberta-xlarge-mnli
95,0.6470434665679932,0.6428132057189941,0.6449214220046997,BERTScore-deberta-xlarge-mnli
96,0.6109011769294739,0.6550131440162659,0.632188618183136,BERTScore-deberta-xlarge-mnli
97,0.6338152885437012,0.6463496685028076,0.6400210857391357,BERTScore-deberta-xlarge-mnli
98,0.5986979007720947,0.6363273859024048,0.6169393658638,BERTScore-deberta-xlarge-mnli
99,0.6082839965820312,0.6389145255088806,0.623223066329956,BERTScore-deberta-xlarge-mnli
100,0.586289644241333,0.6636279821395874,0.6225661635398865,BERTScore-deberta-xlarge-mnli
101,0.5971547365188599,0.6061748266220093,0.6016309857368469,BERTScore-deberta-xlarge-mnli
102,0.6130694150924683,0.663061261177063,0.6370861530303955,BERTScore-deberta-xlarge-mnli
103,0.6159632205963135,0.609001636505127,0.6124626398086548,BERTScore-deberta-xlarge-mnli
104,0.5705946683883667,0.638670802116394,0.6027165055274963,BERTScore-deberta-xlarge-mnli
105,0.6455117464065552,0.7160544395446777,0.6789556741714478,BERTScore-deberta-xlarge-mnli
106,0.6501628160476685,0.6132939457893372,0.6311904191970825,BERTScore-deberta-xlarge-mnli
107,0.5243762731552124,0.5967615246772766,0.5582321286201477,BERTScore-deberta-xlarge-mnli
108,0.642096757888794,0.6316483020782471,0.636829674243927,BERTScore-deberta-xlarge-mnli
109,0.5782214999198914,0.6254929900169373,0.6009290814399719,BERTScore-deberta-xlarge-mnli
110,0.5661707520484924,0.6081690788269043,0.5864189267158508,BERTScore-deberta-xlarge-mnli
111,0.5843116044998169,0.588469386100769,0.5863831043243408,BERTScore-deberta-xlarge-mnli
112,0.533369779586792,0.6305937767028809,0.5779212713241577,BERTScore-deberta-xlarge-mnli
113,0.5483087301254272,0.5649360418319702,0.5564982295036316,BERTScore-deberta-xlarge-mnli
114,0.6752688884735107,0.6967435479164124,0.6858381628990173,BERTScore-deberta-xlarge-mnli
115,0.6437172889709473,0.6633960008621216,0.6534085273742676,BERTScore-deberta-xlarge-mnli
116,0.6002246141433716,0.6183196306228638,0.609137773513794,BERTScore-deberta-xlarge-mnli
117,0.6642150282859802,0.6553534865379333,0.6597545146942139,BERTScore-deberta-xlarge-mnli
118,0.5916138887405396,0.6581637859344482,0.6231169700622559,BERTScore-deberta-xlarge-mnli
119,0.5460227727890015,0.5692403316497803,0.5573899149894714,BERTScore-deberta-xlarge-mnli
120,0.5893626809120178,0.5762692093849182,0.5827423930168152,BERTScore-deberta-xlarge-mnli
121,0.6066642999649048,0.7049295902252197,0.6521158814430237,BERTScore-deberta-xlarge-mnli
122,0.5782004594802856,0.587989091873169,0.583053708076477,BERTScore-deberta-xlarge-mnli
123,0.4992099702358246,0.6174534559249878,0.5520712733268738,BERTScore-deberta-xlarge-mnli
124,0.5555781722068787,0.5287347435951233,0.5418241620063782,BERTScore-deberta-xlarge-mnli
125,0.6133581399917603,0.6304706335067749,0.6217966675758362,BERTScore-deberta-xlarge-mnli
126,0.5880842208862305,0.6228752136230469,0.604979932308197,BERTScore-deberta-xlarge-mnli
127,0.592497706413269,0.6694011092185974,0.6286060810089111,BERTScore-deberta-xlarge-mnli
128,0.5772160291671753,0.653179407119751,0.6128528118133545,BERTScore-deberta-xlarge-mnli
129,0.6469642519950867,0.6674560308456421,0.6570504307746887,BERTScore-deberta-xlarge-mnli
130,0.6424646973609924,0.6418822407722473,0.6421733498573303,BERTScore-deberta-xlarge-mnli
131,0.600318431854248,0.7033211588859558,0.6477505564689636,BERTScore-deberta-xlarge-mnli
132,0.6668623089790344,0.6896746158599854,0.6780766844749451,BERTScore-deberta-xlarge-mnli
133,0.5803159475326538,0.6049562692642212,0.5923799872398376,BERTScore-deberta-xlarge-mnli
134,0.5921378135681152,0.6167855262756348,0.6042104363441467,BERTScore-deberta-xlarge-mnli
135,0.6278222799301147,0.6099628806114197,0.6187637448310852,BERTScore-deberta-xlarge-mnli
136,0.6010220646858215,0.6499463319778442,0.6245275139808655,BERTScore-deberta-xlarge-mnli
137,0.6768530607223511,0.7025940418243408,0.6894833445549011,BERTScore-deberta-xlarge-mnli
138,0.6721787452697754,0.6700665354728699,0.6711209416389465,BERTScore-deberta-xlarge-mnli
139,0.6187766790390015,0.5590548515319824,0.5874016880989075,BERTScore-deberta-xlarge-mnli
140,0.6167401075363159,0.651535153388977,0.6336603760719299,BERTScore-deberta-xlarge-mnli
141,0.5796898603439331,0.6139429211616516,0.5963248610496521,BERTScore-deberta-xlarge-mnli
142,0.6167927384376526,0.6888048052787781,0.6508128046989441,BERTScore-deberta-xlarge-mnli
143,0.5396084785461426,0.5732846260070801,0.5559369921684265,BERTScore-deberta-xlarge-mnli
144,0.6354387998580933,0.6131167411804199,0.6240782141685486,BERTScore-deberta-xlarge-mnli
145,0.6118667125701904,0.6345100402832031,0.6229826807975769,BERTScore-deberta-xlarge-mnli
146,0.6490855813026428,0.630415678024292,0.639614462852478,BERTScore-deberta-xlarge-mnli
147,0.6268038749694824,0.6070119142532349,0.6167491674423218,BERTScore-deberta-xlarge-mnli
148,0.547451376914978,0.6020493507385254,0.5734537243843079,BERTScore-deberta-xlarge-mnli
149,0.706101655960083,0.7346721887588501,0.7201036214828491,BERTScore-deberta-xlarge-mnli
150,0.6750603914260864,0.6274340152740479,0.6503764390945435,BERTScore-deberta-xlarge-mnli
151,0.6044989824295044,0.6420718431472778,0.6227191686630249,BERTScore-deberta-xlarge-mnli
152,0.5943427085876465,0.6438857316970825,0.6181230545043945,BERTScore-deberta-xlarge-mnli
153,0.5843368768692017,0.6652427911758423,0.6221706867218018,BERTScore-deberta-xlarge-mnli
154,0.6192600131034851,0.7328078746795654,0.6712660193443298,BERTScore-deberta-xlarge-mnli
155,0.6267701983451843,0.6826930046081543,0.6535374522209167,BERTScore-deberta-xlarge-mnli
156,0.6197605133056641,0.6483747959136963,0.6337448358535767,BERTScore-deberta-xlarge-mnli
157,0.6631166934967041,0.6416318416595459,0.6521973609924316,BERTScore-deberta-xlarge-mnli
158,0.6726794242858887,0.6643704175949097,0.6684990525245667,BERTScore-deberta-xlarge-mnli
159,0.5680277347564697,0.693899393081665,0.6246860027313232,BERTScore-deberta-xlarge-mnli
160,0.6098343133926392,0.6580172777175903,0.63301020860672,BERTScore-deberta-xlarge-mnli
161,0.5389717221260071,0.5721489787101746,0.5550650358200073,BERTScore-deberta-xlarge-mnli
162,0.6334536075592041,0.6627683639526367,0.6477794647216797,BERTScore-deberta-xlarge-mnli
163,0.6546756625175476,0.648017406463623,0.6513294577598572,BERTScore-deberta-xlarge-mnli
164,0.5323660373687744,0.537377119064331,0.534859836101532,BERTScore-deberta-xlarge-mnli
165,0.6082595586776733,0.6559327244758606,0.6311972141265869,BERTScore-deberta-xlarge-mnli
166,0.5871616005897522,0.6281750798225403,0.6069762706756592,BERTScore-deberta-xlarge-mnli
167,0.5518450140953064,0.5739040970802307,0.562658429145813,BERTScore-deberta-xlarge-mnli
168,0.6390190124511719,0.6707685589790344,0.6545090079307556,BERTScore-deberta-xlarge-mnli
169,0.6017593145370483,0.6838641166687012,0.6401899456977844,BERTScore-deberta-xlarge-mnli
170,0.5537137985229492,0.6149179935455322,0.5827131867408752,BERTScore-deberta-xlarge-mnli
171,0.567634105682373,0.6284713745117188,0.5965055823326111,BERTScore-deberta-xlarge-mnli
172,0.5930946469306946,0.6736781001091003,0.6308233141899109,BERTScore-deberta-xlarge-mnli
173,0.5835028886795044,0.6162914633750916,0.5994491577148438,BERTScore-deberta-xlarge-mnli
174,0.6234338879585266,0.6791231036186218,0.6500880122184753,BERTScore-deberta-xlarge-mnli
175,0.5838964581489563,0.5840986967086792,0.5839975476264954,BERTScore-deberta-xlarge-mnli
176,0.6335062384605408,0.646283745765686,0.6398312449455261,BERTScore-deberta-xlarge-mnli
177,0.6116390824317932,0.6594254970550537,0.6346340775489807,BERTScore-deberta-xlarge-mnli
178,0.6822240948677063,0.6705314517021179,0.6763272285461426,BERTScore-deberta-xlarge-mnli
179,0.5783282518386841,0.5998474359512329,0.588891327381134,BERTScore-deberta-xlarge-mnli
180,0.5465631484985352,0.6191911101341248,0.5806146860122681,BERTScore-deberta-xlarge-mnli
181,0.5854644775390625,0.652186393737793,0.6170269250869751,BERTScore-deberta-xlarge-mnli
182,0.6700175404548645,0.6362158060073853,0.6526793241500854,BERTScore-deberta-xlarge-mnli
183,0.6634865999221802,0.6518375277519226,0.6576104760169983,BERTScore-deberta-xlarge-mnli
184,0.6025415062904358,0.6884056329727173,0.6426180005073547,BERTScore-deberta-xlarge-mnli
185,0.5996777415275574,0.5461341142654419,0.5716549158096313,BERTScore-deberta-xlarge-mnli
186,0.598068118095398,0.6513229608535767,0.6235605478286743,BERTScore-deberta-xlarge-mnli
187,0.6468973755836487,0.7027304172515869,0.6736590266227722,BERTScore-deberta-xlarge-mnli
188,0.6180686354637146,0.6644029021263123,0.6403987407684326,BERTScore-deberta-xlarge-mnli
189,0.6305162906646729,0.6132361888885498,0.6217561960220337,BERTScore-deberta-xlarge-mnli
190,0.6034778356552124,0.6777248382568359,0.638450026512146,BERTScore-deberta-xlarge-mnli
191,0.5834356546401978,0.6143429279327393,0.5984905362129211,BERTScore-deberta-xlarge-mnli
192,0.5947300791740417,0.6013506650924683,0.5980221033096313,BERTScore-deberta-xlarge-mnli
193,0.5815705060958862,0.6414896845817566,0.6100623607635498,BERTScore-deberta-xlarge-mnli
194,0.6150747537612915,0.6842523217201233,0.6478219628334045,BERTScore-deberta-xlarge-mnli
195,0.5069876909255981,0.5497307777404785,0.5274947881698608,BERTScore-deberta-xlarge-mnli
196,0.5425782203674316,0.5848307013511658,0.5629127025604248,BERTScore-deberta-xlarge-mnli
197,0.627857506275177,0.6647322177886963,0.645768940448761,BERTScore-deberta-xlarge-mnli
198,0.5768601894378662,0.5940849781036377,0.5853458642959595,BERTScore-deberta-xlarge-mnli
199,0.5377742648124695,0.6381558179855347,0.5836806297302246,BERTScore-deberta-xlarge-mnli
200,0.6177504062652588,0.6851552128791809,0.6497092843055725,BERTScore-deberta-xlarge-mnli
201,0.6169052124023438,0.6417975425720215,0.629105269908905,BERTScore-deberta-xlarge-mnli
202,0.63346266746521,0.6782364845275879,0.6550854444503784,BERTScore-deberta-xlarge-mnli
203,0.6700342893600464,0.7066938281059265,0.6878759860992432,BERTScore-deberta-xlarge-mnli
204,0.5840941667556763,0.7027926445007324,0.6379691958427429,BERTScore-deberta-xlarge-mnli
205,0.5246866345405579,0.5542175769805908,0.5390480160713196,BERTScore-deberta-xlarge-mnli
206,0.5736439824104309,0.6720991134643555,0.6189809441566467,BERTScore-deberta-xlarge-mnli
207,0.5880507230758667,0.6318271160125732,0.6091534495353699,BERTScore-deberta-xlarge-mnli
208,0.6113218665122986,0.6296950578689575,0.620372474193573,BERTScore-deberta-xlarge-mnli
209,0.6502426266670227,0.6727426648139954,0.66130131483078,BERTScore-deberta-xlarge-mnli
210,0.6192177534103394,0.6654801368713379,0.6415160298347473,BERTScore-deberta-xlarge-mnli
211,0.6187195777893066,0.6847931742668152,0.6500817537307739,BERTScore-deberta-xlarge-mnli
212,0.5940119028091431,0.6748323440551758,0.631848156452179,BERTScore-deberta-xlarge-mnli
213,0.5614174604415894,0.6469721794128418,0.6011661291122437,BERTScore-deberta-xlarge-mnli
214,0.5741780996322632,0.6316323280334473,0.6015363931655884,BERTScore-deberta-xlarge-mnli
215,0.6217945218086243,0.6587385535240173,0.639733612537384,BERTScore-deberta-xlarge-mnli
216,0.5875721573829651,0.637421190738678,0.6114823818206787,BERTScore-deberta-xlarge-mnli
217,0.5318089723587036,0.6000673174858093,0.5638799667358398,BERTScore-deberta-xlarge-mnli
218,0.6414628028869629,0.6651700735092163,0.6531013250350952,BERTScore-deberta-xlarge-mnli
219,0.6041799783706665,0.5987285375595093,0.6014418601989746,BERTScore-deberta-xlarge-mnli
220,0.5751107335090637,0.6373919248580933,0.6046517491340637,BERTScore-deberta-xlarge-mnli
221,0.5722101926803589,0.6613803505897522,0.6135724186897278,BERTScore-deberta-xlarge-mnli
222,0.6624109148979187,0.6255051493644714,0.6434292793273926,BERTScore-deberta-xlarge-mnli
223,0.6276382207870483,0.6481113433837891,0.6377105116844177,BERTScore-deberta-xlarge-mnli
224,0.5993277430534363,0.6123746037483215,0.6057809591293335,BERTScore-deberta-xlarge-mnli
225,0.6141414642333984,0.6946401596069336,0.6519151926040649,BERTScore-deberta-xlarge-mnli
226,0.5081321597099304,0.6241370439529419,0.5601920485496521,BERTScore-deberta-xlarge-mnli
227,0.5546432137489319,0.5665438175201416,0.560530424118042,BERTScore-deberta-xlarge-mnli
228,0.5668683052062988,0.5705255270004272,0.5686910152435303,BERTScore-deberta-xlarge-mnli
229,0.5380924940109253,0.6237301826477051,0.5777551531791687,BERTScore-deberta-xlarge-mnli
230,0.582726240158081,0.638921320438385,0.6095313429832458,BERTScore-deberta-xlarge-mnli
231,0.5537757873535156,0.631702184677124,0.5901777744293213,BERTScore-deberta-xlarge-mnli
232,0.6442859172821045,0.6976586580276489,0.6699109077453613,BERTScore-deberta-xlarge-mnli
233,0.5621415376663208,0.6258419752120972,0.5922839045524597,BERTScore-deberta-xlarge-mnli
234,0.6328246593475342,0.6826645135879517,0.6568004488945007,BERTScore-deberta-xlarge-mnli
235,0.6219925284385681,0.6604421138763428,0.640640914440155,BERTScore-deberta-xlarge-mnli
236,0.6120310425758362,0.6863872408866882,0.6470800638198853,BERTScore-deberta-xlarge-mnli
237,0.5749317407608032,0.6397730708122253,0.6056218147277832,BERTScore-deberta-xlarge-mnli
238,0.5834829211235046,0.5947944521903992,0.5890843868255615,BERTScore-deberta-xlarge-mnli
239,0.6251881122589111,0.6750556230545044,0.6491655707359314,BERTScore-deberta-xlarge-mnli
240,0.6403710246086121,0.7242588996887207,0.6797364950180054,BERTScore-deberta-xlarge-mnli
241,0.6556363105773926,0.6482501029968262,0.6519222855567932,BERTScore-deberta-xlarge-mnli
242,0.6108865737915039,0.6705294251441956,0.6393200159072876,BERTScore-deberta-xlarge-mnli
243,0.6017136573791504,0.6161946654319763,0.6088680624961853,BERTScore-deberta-xlarge-mnli
244,0.5952447652816772,0.6474636793136597,0.6202570796012878,BERTScore-deberta-xlarge-mnli
245,0.5752381086349487,0.6763331890106201,0.6217027306556702,BERTScore-deberta-xlarge-mnli
246,0.6026634573936462,0.6366232633590698,0.6191781163215637,BERTScore-deberta-xlarge-mnli
247,0.6205636858940125,0.6669723391532898,0.6429316401481628,BERTScore-deberta-xlarge-mnli
248,0.6121972799301147,0.6444689035415649,0.6279187202453613,BERTScore-deberta-xlarge-mnli
249,0.6258001327514648,0.6114283800125122,0.6185307502746582,BERTScore-deberta-xlarge-mnli
250,0.6244336366653442,0.6358124613761902,0.6300716996192932,BERTScore-deberta-xlarge-mnli
251,0.6231356859207153,0.6254569292068481,0.624294102191925,BERTScore-deberta-xlarge-mnli
252,0.6307203769683838,0.6644013524055481,0.6471229195594788,BERTScore-deberta-xlarge-mnli
253,0.5804981589317322,0.5815308690071106,0.581014096736908,BERTScore-deberta-xlarge-mnli
254,0.6636143922805786,0.6957758665084839,0.6793146729469299,BERTScore-deberta-xlarge-mnli
255,0.5985340476036072,0.6351391077041626,0.6162935495376587,BERTScore-deberta-xlarge-mnli
256,0.540969967842102,0.6173615455627441,0.5766467452049255,BERTScore-deberta-xlarge-mnli
257,0.648046612739563,0.7073196768760681,0.6763870716094971,BERTScore-deberta-xlarge-mnli
258,0.6390407085418701,0.6359020471572876,0.6374675035476685,BERTScore-deberta-xlarge-mnli
259,0.591501772403717,0.6272664070129395,0.6088593602180481,BERTScore-deberta-xlarge-mnli
260,0.5960351824760437,0.621558666229248,0.6085293889045715,BERTScore-deberta-xlarge-mnli
261,0.6267933249473572,0.6105912923812866,0.6185862421989441,BERTScore-deberta-xlarge-mnli
262,0.5348418354988098,0.5851678848266602,0.558874249458313,BERTScore-deberta-xlarge-mnli
263,0.6521741151809692,0.6314005255699158,0.6416192054748535,BERTScore-deberta-xlarge-mnli
264,0.6698130369186401,0.6582882404327393,0.6640006303787231,BERTScore-deberta-xlarge-mnli
265,0.6146652698516846,0.6585491299629211,0.6358509659767151,BERTScore-deberta-xlarge-mnli
266,0.5968135595321655,0.6072536706924438,0.6019883751869202,BERTScore-deberta-xlarge-mnli
267,0.6138299107551575,0.6518292427062988,0.6322591304779053,BERTScore-deberta-xlarge-mnli
268,0.6472316980361938,0.6836674213409424,0.6649508476257324,BERTScore-deberta-xlarge-mnli
269,0.6634153723716736,0.6491831541061401,0.6562221050262451,BERTScore-deberta-xlarge-mnli
270,0.5865256786346436,0.6323434114456177,0.6085733771324158,BERTScore-deberta-xlarge-mnli
271,0.6547888517379761,0.7574113011360168,0.70237135887146,BERTScore-deberta-xlarge-mnli
272,0.638511598110199,0.6280006766319275,0.6332125067710876,BERTScore-deberta-xlarge-mnli
273,0.617791473865509,0.6436755061149597,0.63046795129776,BERTScore-deberta-xlarge-mnli
274,0.5929587483406067,0.6616750955581665,0.6254350543022156,BERTScore-deberta-xlarge-mnli
275,0.6429068446159363,0.7136427164077759,0.6764305830001831,BERTScore-deberta-xlarge-mnli
276,0.5741138458251953,0.6326356530189514,0.601955771446228,BERTScore-deberta-xlarge-mnli
277,0.6289736032485962,0.692632794380188,0.6592700481414795,BERTScore-deberta-xlarge-mnli
278,0.6922920942306519,0.7069008350372314,0.6995201706886292,BERTScore-deberta-xlarge-mnli
279,0.6991466283798218,0.7125216126441956,0.70577073097229,BERTScore-deberta-xlarge-mnli
280,0.6126881837844849,0.6316782236099243,0.6220383048057556,BERTScore-deberta-xlarge-mnli
281,0.6039106845855713,0.6289857625961304,0.6161932349205017,BERTScore-deberta-xlarge-mnli
282,0.6049108505249023,0.6734573841094971,0.6373463869094849,BERTScore-deberta-xlarge-mnli
283,0.6168081760406494,0.6519119739532471,0.6338744759559631,BERTScore-deberta-xlarge-mnli
284,0.6211622953414917,0.701715350151062,0.6589862704277039,BERTScore-deberta-xlarge-mnli
285,0.7004765272140503,0.6659900546073914,0.6827981472015381,BERTScore-deberta-xlarge-mnli
286,0.6264921426773071,0.6038244962692261,0.6149495244026184,BERTScore-deberta-xlarge-mnli
287,0.528588056564331,0.5054539442062378,0.5167622566223145,BERTScore-deberta-xlarge-mnli
288,0.5806272625923157,0.6598685383796692,0.6177170276641846,BERTScore-deberta-xlarge-mnli
289,0.6109727025032043,0.6293059587478638,0.6200038194656372,BERTScore-deberta-xlarge-mnli
290,0.6020100116729736,0.6377846598625183,0.6193811297416687,BERTScore-deberta-xlarge-mnli
291,0.5939002633094788,0.6379941701889038,0.6151580810546875,BERTScore-deberta-xlarge-mnli
292,0.5740365982055664,0.6443562507629395,0.6071671843528748,BERTScore-deberta-xlarge-mnli
