id,summac_score,method
128,0.7731119394302368,SummaCConv_vitc
129,0.7630083560943604,SummaCConv_vitc
130,0.7472350597381592,SummaCConv_vitc
131,0.6802724599838257,SummaCConv_vitc
132,0.7288904190063477,SummaCConv_vitc
133,0.7253898978233337,SummaCConv_vitc
134,0.7743790745735168,SummaCConv_vitc
135,0.8060978651046753,SummaCConv_vitc
136,0.7543025612831116,SummaCConv_vitc
137,0.7266687750816345,SummaCConv_vitc
138,0.704465925693512,SummaCConv_vitc
139,0.7249945402145386,SummaCConv_vitc
140,0.8450698852539062,SummaCConv_vitc
141,0.7255004048347473,SummaCConv_vitc
142,0.6767550706863403,SummaCConv_vitc
143,0.7973649501800537,SummaCConv_vitc
144,0.7163541913032532,SummaCConv_vitc
145,0.7454654574394226,SummaCConv_vitc
146,0.7292352914810181,SummaCConv_vitc
147,0.6872096657752991,SummaCConv_vitc
148,0.7889758944511414,SummaCConv_vitc
149,0.7341507077217102,SummaCConv_vitc
150,0.8032376170158386,SummaCConv_vitc
151,0.7439124584197998,SummaCConv_vitc
152,0.7541133761405945,SummaCConv_vitc
153,0.793501079082489,SummaCConv_vitc
154,0.6535459756851196,SummaCConv_vitc
155,0.7296649813652039,SummaCConv_vitc
156,0.7040829658508301,SummaCConv_vitc
157,0.7590658068656921,SummaCConv_vitc
158,0.7149159908294678,SummaCConv_vitc
159,0.7108171582221985,SummaCConv_vitc
160,0.6828486323356628,SummaCConv_vitc
161,0.7567571997642517,SummaCConv_vitc
162,0.7066163420677185,SummaCConv_vitc
163,0.7134442925453186,SummaCConv_vitc
164,0.7192118763923645,SummaCConv_vitc
165,0.7323081493377686,SummaCConv_vitc
166,0.7241970896720886,SummaCConv_vitc
167,0.7499540448188782,SummaCConv_vitc
168,0.702663004398346,SummaCConv_vitc
169,0.7084490060806274,SummaCConv_vitc
170,0.7894986867904663,SummaCConv_vitc
171,0.7006093263626099,SummaCConv_vitc
172,0.7376034259796143,SummaCConv_vitc
173,0.6789876222610474,SummaCConv_vitc
174,0.729468584060669,SummaCConv_vitc
175,0.7221589684486389,SummaCConv_vitc
176,0.6917261481285095,SummaCConv_vitc
177,0.729026198387146,SummaCConv_vitc
178,0.6770153641700745,SummaCConv_vitc
179,0.693230152130127,SummaCConv_vitc
180,0.7384856343269348,SummaCConv_vitc
181,0.725865364074707,SummaCConv_vitc
182,0.6904179453849792,SummaCConv_vitc
183,0.7217352986335754,SummaCConv_vitc
184,0.7481550574302673,SummaCConv_vitc
185,0.6257817149162292,SummaCConv_vitc
186,0.7083367109298706,SummaCConv_vitc
187,0.698907732963562,SummaCConv_vitc
188,0.684231162071228,SummaCConv_vitc
189,0.6835724115371704,SummaCConv_vitc
190,0.7307921648025513,SummaCConv_vitc
191,0.7239634990692139,SummaCConv_vitc
192,0.7308169007301331,SummaCConv_vitc
193,0.7396829128265381,SummaCConv_vitc
194,0.7609043717384338,SummaCConv_vitc
195,0.7448870539665222,SummaCConv_vitc
196,0.7888205647468567,SummaCConv_vitc
197,0.8337060809135437,SummaCConv_vitc
198,0.7647465467453003,SummaCConv_vitc
199,0.7225003838539124,SummaCConv_vitc
200,0.757597804069519,SummaCConv_vitc
201,0.7505642771720886,SummaCConv_vitc
202,0.6973029375076294,SummaCConv_vitc
203,0.6868625283241272,SummaCConv_vitc
204,0.7063300013542175,SummaCConv_vitc
205,0.7518606781959534,SummaCConv_vitc
206,0.774384617805481,SummaCConv_vitc
207,0.7136437892913818,SummaCConv_vitc
208,0.7500643134117126,SummaCConv_vitc
209,0.676808774471283,SummaCConv_vitc
210,0.7027508616447449,SummaCConv_vitc
211,0.7031472325325012,SummaCConv_vitc
212,0.769572377204895,SummaCConv_vitc
213,0.768412172794342,SummaCConv_vitc
214,0.7051072120666504,SummaCConv_vitc
215,0.756234347820282,SummaCConv_vitc
216,0.7825989723205566,SummaCConv_vitc
217,0.7645729184150696,SummaCConv_vitc
218,0.6991450786590576,SummaCConv_vitc
219,0.7658020853996277,SummaCConv_vitc
220,0.7699323296546936,SummaCConv_vitc
221,0.7149067521095276,SummaCConv_vitc
222,0.6608976721763611,SummaCConv_vitc
223,0.7590526938438416,SummaCConv_vitc
224,0.7273762226104736,SummaCConv_vitc
225,0.7393028736114502,SummaCConv_vitc
226,0.6793069839477539,SummaCConv_vitc
227,0.8069680333137512,SummaCConv_vitc
228,0.7511860728263855,SummaCConv_vitc
229,0.7802788615226746,SummaCConv_vitc
230,0.6910136938095093,SummaCConv_vitc
231,0.7287614941596985,SummaCConv_vitc
232,0.7241610884666443,SummaCConv_vitc
233,0.7382018566131592,SummaCConv_vitc
234,0.7351464629173279,SummaCConv_vitc
235,0.6917526721954346,SummaCConv_vitc
236,0.7525174021720886,SummaCConv_vitc
237,0.7193343043327332,SummaCConv_vitc
238,0.7029436826705933,SummaCConv_vitc
239,0.7375708818435669,SummaCConv_vitc
240,0.7438992857933044,SummaCConv_vitc
241,0.7076297998428345,SummaCConv_vitc
242,0.7267348170280457,SummaCConv_vitc
243,0.8088814616203308,SummaCConv_vitc
244,0.7376025915145874,SummaCConv_vitc
245,0.7505457401275635,SummaCConv_vitc
246,0.7131602764129639,SummaCConv_vitc
247,0.7618241310119629,SummaCConv_vitc
248,0.7309618592262268,SummaCConv_vitc
249,0.7236399054527283,SummaCConv_vitc
250,0.7368456125259399,SummaCConv_vitc
251,0.7905568480491638,SummaCConv_vitc
252,0.6992853283882141,SummaCConv_vitc
253,0.7380257844924927,SummaCConv_vitc
