id,bartscore_sum2doc,bartscore_doc2sum,truncated
163,-4.495060920715332,-3.289409875869751,False
164,-3.4634275436401367,-3.1678645610809326,False
165,-4.311256408691406,-3.7388546466827393,False
166,-4.414797782897949,-3.567939519882202,False
167,-4.0285749435424805,-3.778752565383911,False
168,-4.035737037658691,-3.467236280441284,False
169,-4.202285289764404,-3.608541965484619,False
170,-3.8240487575531006,-3.7870495319366455,False
171,-4.514618396759033,-3.395723342895508,False
172,-4.197915077209473,-3.6137919425964355,False
173,-4.4298810958862305,-3.4661316871643066,False
174,-4.22675085067749,-3.408892869949341,False
175,-4.281054973602295,-3.348005533218384,False
176,-4.169188499450684,-3.6768743991851807,False
177,-4.144269943237305,-3.9864723682403564,False
178,-4.567276477813721,-3.227919101715088,False
179,-3.9864563941955566,-3.737837791442871,False
180,-4.498180389404297,-3.909064531326294,False
181,-4.369836807250977,-3.460920572280884,False
182,-4.296628952026367,-3.2110800743103027,False
183,-3.626734495162964,-3.2834689617156982,False
184,-4.158988952636719,-3.4722375869750977,False
185,-4.21490478515625,-3.6001861095428467,False
186,-3.7248735427856445,-3.464571237564087,False
187,-3.9420111179351807,-3.0781729221343994,False
188,-3.84613037109375,-3.4982500076293945,False
189,-4.004798889160156,-3.3130478858947754,False
190,-3.999746799468994,-3.904294490814209,False
191,-3.9209372997283936,-3.474093437194824,False
192,-4.215935707092285,-3.1886401176452637,False
193,-4.319624900817871,-3.7835047245025635,False
194,-4.250751972198486,-3.4932548999786377,False
195,-3.6639809608459473,-3.3531031608581543,False
196,-4.0409088134765625,-3.817690849304199,False
197,-4.618124961853027,-3.1737072467803955,False
198,-4.292095184326172,-3.987330198287964,False
199,-4.145257472991943,-3.3711097240448,False
200,-3.628460645675659,-3.4732449054718018,False
201,-4.48094367980957,-3.2375664710998535,False
202,-4.039771556854248,-3.6447432041168213,False
203,-4.5243306159973145,-3.38488507270813,False
204,-3.693840742111206,-2.974775552749634,False
205,-4.39695405960083,-3.5499167442321777,False
206,-4.195937156677246,-3.7158052921295166,False
207,-4.1453070640563965,-3.5298352241516113,False
208,-4.075127601623535,-3.687112808227539,False
209,-4.232208728790283,-3.5668346881866455,False
210,-4.0648603439331055,-3.706568956375122,False
211,-4.021440029144287,-3.71712064743042,False
212,-3.9918465614318848,-3.462085008621216,False
213,-4.045065879821777,-3.4470598697662354,False
214,-4.004597187042236,-3.7025177478790283,False
215,-4.427199363708496,-3.7643065452575684,False
216,-4.242009162902832,-3.822247266769409,False
217,-4.034823417663574,-3.8191123008728027,False
218,-4.183965682983398,-4.210075378417969,False
219,-4.59151554107666,-3.546370267868042,False
220,-4.352730751037598,-3.910715341567993,False
221,-4.161177635192871,-3.358713388442993,False
222,-4.214388847351074,-3.5716729164123535,False
223,-3.391256332397461,-3.2800915241241455,False
224,-4.053969383239746,-3.800873041152954,False
225,-4.338292121887207,-3.8503334522247314,False
226,-4.6539716720581055,-3.4012324810028076,False
227,-3.820058822631836,-3.67999529838562,False
228,-4.208063125610352,-3.3335039615631104,False
229,-4.747566223144531,-3.743446111679077,False
230,-4.210504531860352,-3.7140109539031982,False
231,-4.0640411376953125,-3.2309017181396484,False
232,-4.224023818969727,-3.1931874752044678,False
233,-3.942209482192993,-3.4605627059936523,False
234,-4.18205451965332,-3.4197895526885986,False
235,-4.174941539764404,-3.9936115741729736,False
236,-4.431506156921387,-3.3514857292175293,False
237,-4.04824161529541,-3.4998342990875244,False
238,-4.194000244140625,-3.088304042816162,False
239,-4.126273155212402,-3.475898504257202,False
240,-4.343569755554199,-3.633341073989868,False
241,-3.9689488410949707,-4.011606216430664,False
242,-3.949319362640381,-3.7390217781066895,False
243,-3.607050895690918,-3.3775877952575684,False
244,-3.7244253158569336,-3.3104746341705322,False
245,-3.232144355773926,-3.112212896347046,False
246,-3.9797191619873047,-3.619964838027954,False
247,-4.024427890777588,-3.435257911682129,False
248,-4.847175121307373,-3.3102312088012695,False
249,-3.748605728149414,-3.6330039501190186,False
250,-3.7952075004577637,-3.2524988651275635,False
251,-3.7245123386383057,-3.8687632083892822,False
252,-4.122615814208984,-3.692444324493408,False
253,-4.422802448272705,-3.443912982940674,False
254,-3.980394124984741,-3.465815305709839,False
255,-3.761484384536743,-3.4908437728881836,False
256,-3.7528438568115234,-3.5325543880462646,False
257,-3.9713706970214844,-3.4936599731445312,False
258,-3.5373029708862305,-3.3566319942474365,False
259,-3.997234344482422,-3.2612240314483643,False
260,-3.6220688819885254,-3.9571151733398438,False
261,-4.19215202331543,-3.6270618438720703,False
262,-4.469306945800781,-3.546797752380371,False
263,-4.1889543533325195,-3.688762903213501,False
264,-3.761263132095337,-3.800251007080078,False
265,-3.6422646045684814,-3.347848892211914,False
266,-4.390816688537598,-3.7109014987945557,False
267,-4.3686203956604,-3.6840925216674805,False
268,-4.506802082061768,-3.0336172580718994,False
269,-4.150431156158447,-3.316859722137451,False
270,-3.678185224533081,-3.7289886474609375,False
271,-3.676689863204956,-3.676055431365967,False
272,-3.2649409770965576,-3.250840902328491,False
273,-4.009803295135498,-3.492563486099243,False
274,-3.8957693576812744,-3.639775276184082,False
275,-4.750835418701172,-3.702782154083252,False
276,-3.7088959217071533,-4.1162614822387695,False
277,-4.185539245605469,-3.949875831604004,False
278,-3.815789222717285,-3.3484294414520264,False
279,-3.5127670764923096,-3.47813081741333,False
280,-4.110530853271484,-3.8794476985931396,False
281,-4.239512920379639,-4.011056423187256,False
282,-4.322115898132324,-4.061450958251953,False
283,-4.069631576538086,-3.281243085861206,False
284,-4.27025032043457,-3.4812471866607666,False
285,-4.208733081817627,-3.3266124725341797,False
286,-4.0332159996032715,-3.711107015609741,False
287,-4.696196556091309,-4.386660575866699,False
288,-4.693118095397949,-3.5419743061065674,False
289,-4.299539566040039,-3.5915591716766357,False
290,-3.9958553314208984,-3.41902756690979,False
291,-3.542139768600464,-3.532872438430786,False
292,-3.9549503326416016,-3.616773843765259,False
293,-4.4287028312683105,-3.8405232429504395,False
294,-4.206024169921875,-3.581207275390625,False
295,-3.7642030715942383,-3.2314953804016113,False
296,-4.245462417602539,-3.4479587078094482,False
297,-4.242861747741699,-3.504128932952881,False
298,-4.627391815185547,-3.351346969604492,False
299,-3.534456729888916,-3.47419810295105,False
300,-4.119305610656738,-4.062000751495361,False
301,-4.77018928527832,-3.3557393550872803,False
302,-4.369295120239258,-3.7318568229675293,False
303,-4.161386489868164,-3.6188714504241943,False
304,-3.9745631217956543,-3.676862955093384,False
305,-4.05228328704834,-2.8788902759552,False
306,-4.043201446533203,-3.9189305305480957,False
307,-4.738955497741699,-3.2697861194610596,False
308,-3.846518039703369,-3.7271475791931152,False
309,-3.7587509155273438,-3.7406463623046875,False
310,-3.997483730316162,-3.163449764251709,False
311,-3.7764368057250977,-3.967715263366699,False
312,-4.173553466796875,-3.1303486824035645,False
313,-4.524751663208008,-3.7174694538116455,False
314,-3.4765491485595703,-3.79731822013855,False
315,-4.540102005004883,-4.299259185791016,False
316,-4.165984630584717,-3.4485526084899902,False
317,-4.150563716888428,-3.5659611225128174,False
318,-3.784388542175293,-3.250201463699341,False
319,-3.8924107551574707,-3.5054752826690674,False
320,-4.0308122634887695,-3.3011691570281982,False
321,-3.9515342712402344,-3.963883399963379,False
322,-4.265288352966309,-3.615544319152832,False
323,-3.9163806438446045,-3.2656805515289307,False
324,-4.1860880851745605,-3.053438425064087,False
325,-3.9844093322753906,-3.4963231086730957,False
326,-3.6554505825042725,-3.666933536529541,False
327,-4.440435886383057,-3.5524826049804688,False
328,-4.273130416870117,-3.782149314880371,False
