id,bartscore_sum2doc,bartscore_doc2sum,truncated
251,-3.674363613128662,-3.640275239944458,False
252,-4.06169319152832,-3.778919219970703,False
253,-4.393613815307617,-3.429757595062256,False
254,-3.906341075897217,-3.374228000640869,False
255,-3.8590285778045654,-3.3193023204803467,False
256,-3.6894173622131348,-3.542515993118286,False
257,-4.172285556793213,-3.2895114421844482,False
258,-3.5903265476226807,-3.481926202774048,False
259,-3.9257352352142334,-3.333202600479126,False
260,-3.5691561698913574,-3.959041118621826,False
261,-4.196499824523926,-3.357739210128784,True
262,-4.354747295379639,-3.6512858867645264,False
263,-4.156626224517822,-3.80283260345459,False
264,-3.762331247329712,-3.6001672744750977,False
265,-3.607438802719116,-3.5191292762756348,False
266,-4.513615608215332,-3.6768574714660645,False
267,-4.2683610916137695,-3.8156464099884033,False
268,-4.5574421882629395,-3.041567325592041,False
269,-3.91363787651062,-3.3913145065307617,False
270,-3.7020325660705566,-3.853454113006592,False
271,-3.722597360610962,-3.495729446411133,False
272,-3.247239828109741,-3.52152419090271,False
273,-4.006514549255371,-3.4865543842315674,False
274,-3.9112491607666016,-3.928086042404175,False
275,-4.654046058654785,-3.529334783554077,False
276,-3.660266637802124,-3.8070790767669678,False
277,-4.116260051727295,-3.7980852127075195,False
278,-3.855654716491699,-3.1766674518585205,False
279,-3.5695748329162598,-3.273473024368286,False
280,-4.100172996520996,-3.8312249183654785,False
281,-4.335916519165039,-4.046514987945557,False
282,-4.375024318695068,-3.919245481491089,False
283,-4.06002140045166,-3.3762402534484863,False
284,-4.284780025482178,-3.600025177001953,False
285,-4.031286239624023,-3.4918630123138428,False
286,-3.98917818069458,-3.604273557662964,False
287,-4.728049278259277,-3.8025426864624023,False
288,-4.664623737335205,-3.434199333190918,False
289,-4.308830261230469,-3.3931922912597656,False
290,-3.9757447242736816,-3.583487033843994,False
291,-3.585228204727173,-3.375352144241333,False
292,-4.0344696044921875,-3.5589349269866943,False
293,-4.408390045166016,-3.7716519832611084,False
294,-4.195547580718994,-3.2830824851989746,False
295,-3.761582374572754,-3.246151924133301,False
296,-4.193122863769531,-3.45114803314209,False
297,-4.389622688293457,-3.3506810665130615,False
298,-4.6602253913879395,-3.5040273666381836,False
299,-3.5861406326293945,-3.828618288040161,False
300,-4.2061614990234375,-4.093632221221924,False
301,-4.829322338104248,-3.8792061805725098,False
302,-4.185698509216309,-3.747814178466797,False
303,-4.099047660827637,-3.5468382835388184,False
304,-4.080712795257568,-3.4422032833099365,False
305,-3.891936779022217,-3.029080390930176,True
306,-4.034555435180664,-3.9499430656433105,False
307,-4.74354362487793,-3.404025077819824,True
308,-3.804509162902832,-3.4495599269866943,False
309,-3.711536407470703,-3.5982580184936523,False
310,-4.061397552490234,-3.268198251724243,False
311,-3.894618511199951,-3.443211793899536,False
312,-4.146777153015137,-3.4893150329589844,False
313,-4.23748779296875,-3.6253409385681152,False
314,-3.497708320617676,-3.6923680305480957,False
315,-4.578053951263428,-4.080799102783203,False
316,-4.1465983390808105,-3.491002321243286,False
317,-4.138405799865723,-3.566930055618286,False
318,-3.9622130393981934,-3.13151216506958,False
319,-3.799590826034546,-3.5530941486358643,False
320,-4.035689353942871,-3.4993555545806885,False
321,-3.956679105758667,-4.012038230895996,False
322,-4.282455921173096,-3.6787772178649902,False
323,-4.0546159744262695,-3.3217391967773438,False
324,-4.006707191467285,-3.8027431964874268,False
325,-3.906712532043457,-3.307570219039917,False
326,-3.638585329055786,-3.6574831008911133,False
327,-4.474271297454834,-3.5794267654418945,False
328,-4.215524673461914,-3.7807278633117676,False
329,-4.117001533508301,-3.643778085708618,False
331,-3.919711112976074,-3.9002938270568848,False
332,-4.515985012054443,-3.77070689201355,False
333,-4.1995086669921875,-3.7656071186065674,False
334,-4.063403129577637,-3.5525009632110596,False
335,-4.142520904541016,-4.02107572555542,False
336,-3.531287670135498,-4.00041389465332,False
337,-4.6223225593566895,-3.7750942707061768,False
338,-4.123640060424805,-3.4802908897399902,False
339,-4.312932968139648,-3.3508753776550293,False
340,-3.785953998565674,-3.571126937866211,False
341,-3.8176286220550537,-3.258765459060669,True
342,-3.9017348289489746,-2.965117931365967,True
343,-3.9692978858947754,-2.9913551807403564,False
344,-3.9993929862976074,-3.091536521911621,False
345,-3.1945650577545166,-3.4998185634613037,True
346,-3.938943386077881,-3.701493501663208,False
347,-4.583061218261719,-3.7911500930786133,False
348,-3.955064058303833,-3.756249189376831,False
349,-4.595181941986084,-3.5884296894073486,True
350,-4.188947677612305,-4.3140764236450195,False
351,-4.126622200012207,-3.541870594024658,False
352,-4.148732662200928,-3.825955867767334,False
353,-3.860611915588379,-3.5499989986419678,False
354,-4.642126560211182,-3.3994622230529785,False
355,-4.827291488647461,-2.944960355758667,False
356,-4.1962056159973145,-3.8587803840637207,False
357,-4.4007768630981445,-3.4234495162963867,False
358,-4.157682418823242,-3.660881996154785,False
359,-3.795405387878418,-3.972374677658081,False
360,-3.9542319774627686,-3.381258964538574,False
361,-4.474504470825195,-3.5573348999023438,False
362,-3.6893880367279053,-3.2714762687683105,False
363,-4.719531536102295,-4.06784725189209,False
364,-4.295984745025635,-3.5928802490234375,False
365,-4.210085868835449,-3.3554203510284424,False
366,-4.029965877532959,-3.549973964691162,False
367,-3.778797149658203,-3.3768351078033447,False
368,-4.192065238952637,-3.86220645904541,True
369,-3.932410478591919,-3.563904285430908,False
370,-5.081263542175293,-3.6091055870056152,False
371,-3.981036901473999,-3.6790170669555664,False
372,-3.937375783920288,-4.016602516174316,False
373,-4.196199417114258,-3.783296585083008,False
374,-4.704684257507324,-3.405552864074707,True
375,-4.055166721343994,-3.9106452465057373,False
376,-4.1576080322265625,-3.380401849746704,False
377,-4.286286354064941,-4.048952579498291,False
378,-4.102551460266113,-3.252135753631592,False
379,-4.173616409301758,-3.8340022563934326,False
380,-3.969243049621582,-3.8007559776306152,False
381,-3.765808582305908,-3.5380756855010986,False
382,-3.9545390605926514,-3.4660861492156982,False
383,-4.274274826049805,-3.730057716369629,False
384,-4.283564567565918,-3.5161800384521484,False
385,-4.091854095458984,-3.4692747592926025,False
386,-3.875974178314209,-3.8258697986602783,False
